timestamp,gw_ok,wan_ok,dns_ok,client_ok,client_fail,client_ok_ips,client_fail_ips,arp_5s,dhcp_5s,rx_drop_delta,tx_drop_delta,docker_running_count
2026-03-06T19:46:27+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,2,3,0,6
2026-03-06T19:47:10+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,3,0,6
2026-03-06T19:47:53+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,2,3,0,6
2026-03-06T19:48:36+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,4,4,0,6
2026-03-06T19:49:20+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",1,2,4,0,6
2026-03-06T19:50:03+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,3,0,6
2026-03-06T19:50:46+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,2,4,0,6
2026-03-06T19:51:29+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",11,4,3,0,6
2026-03-06T19:52:12+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,2,3,0,6
2026-03-06T19:52:55+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",15,4,3,0,6
2026-03-06T19:53:38+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,3,0,6
2026-03-06T19:54:21+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,3,3,0,6
2026-03-06T19:55:04+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,4,3,0,6
2026-03-06T19:55:47+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,1,3,0,6
2026-03-06T19:56:30+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,4,6,0,6
2026-03-06T19:57:14+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,2,3,0,6
2026-03-06T19:57:57+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",20,4,4,0,6
2026-03-06T19:58:40+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,4,3,0,6
2026-03-06T19:59:23+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T20:00:06+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,4,4,0,6
2026-03-06T20:00:49+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T20:01:32+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,4,3,0,6
2026-03-06T20:02:15+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,4,3,0,6
2026-03-06T20:02:58+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",15,4,3,0,6
2026-03-06T20:03:41+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",10,4,3,0,6
2026-03-06T20:04:25+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,4,3,0,6
2026-03-06T20:05:08+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,3,4,0,6
2026-03-06T20:05:51+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,4,3,0,6
2026-03-06T20:06:34+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,3,3,0,6
2026-03-06T20:07:17+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,4,4,0,6
2026-03-06T20:08:00+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,3,3,0,6
2026-03-06T20:08:43+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,4,3,0,6
2026-03-06T20:09:26+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,1,4,0,6
2026-03-06T20:10:09+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",2,4,3,0,6
2026-03-06T20:10:53+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,1,4,0,6
2026-03-06T20:11:36+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,4,3,0,6
2026-03-06T20:12:19+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,1,3,0,6
2026-03-06T20:13:02+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,3,0,6
2026-03-06T20:13:45+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,2,3,0,6
2026-03-06T20:14:28+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",21,4,4,0,6
2026-03-06T20:15:11+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",11,4,3,0,6
2026-03-06T20:15:54+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,3,0,6
2026-03-06T20:16:37+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,4,0,6
2026-03-06T20:17:20+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",1,3,3,0,6
2026-03-06T20:18:04+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,4,3,0,6
2026-03-06T20:18:47+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,1,3,0,6
2026-03-06T20:19:30+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T20:20:13+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,3,3,0,6
2026-03-06T20:20:56+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",17,4,3,0,6
2026-03-06T20:21:39+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,1,3,0,6
2026-03-06T20:22:22+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,4,3,0,6
2026-03-06T20:23:05+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,2,3,0,6
2026-03-06T20:23:48+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,4,4,0,6
2026-03-06T20:24:32+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,4,0,6
2026-03-06T20:25:15+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",13,1,3,0,6
2026-03-06T20:25:58+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",22,4,4,0,6
2026-03-06T20:26:41+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,1,3,0,6
2026-03-06T20:27:24+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,3,0,6
2026-03-06T20:28:07+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,3,3,0,6
2026-03-06T20:28:50+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T20:29:33+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,1,3,0,6
2026-03-06T20:30:16+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,4,3,0,6
2026-03-06T20:31:00+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,1,5,0,6
2026-03-06T20:31:43+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",10,4,3,0,6
2026-03-06T20:32:26+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,1,3,0,6
2026-03-06T20:33:09+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,4,4,0,6
2026-03-06T20:33:52+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,1,3,0,6
2026-03-06T20:34:35+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,4,3,0,6
2026-03-06T20:35:18+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,2,4,0,6
2026-03-06T20:36:01+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,4,3,0,6
2026-03-06T20:36:44+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,2,3,0,6
2026-03-06T20:37:27+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,4,3,0,6
2026-03-06T20:38:10+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,2,5,0,6
2026-03-06T20:38:54+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,4,3,0,6
2026-03-06T20:39:37+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,4,3,0,6
2026-03-06T20:40:20+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,3,4,0,6
2026-03-06T20:41:03+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,3,0,6
2026-03-06T20:41:46+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,3,0,6
2026-03-06T20:42:29+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,4,4,0,6
2026-03-06T20:43:12+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T20:43:55+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",10,4,3,0,6
2026-03-06T20:44:38+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",18,4,4,0,6
2026-03-06T20:45:21+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,3,0,6
2026-03-06T20:46:05+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,1,4,0,6
2026-03-06T20:46:48+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,3,0,6
2026-03-06T20:47:31+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",2,2,3,0,6
2026-03-06T20:48:14+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",11,4,3,0,6
2026-03-06T20:48:57+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",13,4,3,0,6
2026-03-06T20:49:40+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,3,4,0,6
2026-03-06T20:50:23+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T20:51:06+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,3,3,0,6
2026-03-06T20:51:49+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",1,4,4,0,6
2026-03-06T20:52:32+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",11,1,3,0,6
2026-03-06T20:53:15+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,4,0,6
2026-03-06T20:53:59+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",15,1,3,0,6
2026-03-06T20:54:42+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,4,3,0,6
2026-03-06T20:55:25+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,1,3,0,6
2026-03-06T20:56:08+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T20:56:51+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,2,3,0,6
2026-03-06T20:57:34+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,4,3,0,6
2026-03-06T20:58:17+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,3,0,6
2026-03-06T20:59:00+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",13,3,4,0,6
2026-03-06T20:59:43+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",10,4,3,0,6
2026-03-06T21:00:26+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,3,5,0,6
2026-03-06T21:01:10+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,4,0,6
2026-03-06T21:01:53+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",10,1,3,0,6
2026-03-06T21:02:36+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,3,0,6
2026-03-06T21:03:19+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,1,3,0,6
2026-03-06T21:04:02+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",10,4,3,0,6
2026-03-06T21:04:45+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,1,3,0,6
2026-03-06T21:05:28+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,4,3,0,6
2026-03-06T21:06:11+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",10,1,3,0,6
2026-03-06T21:06:54+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,4,6,0,6
2026-03-06T21:07:38+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",1,1,3,0,6
2026-03-06T21:08:21+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,4,0,6
2026-03-06T21:09:04+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,2,3,0,6
2026-03-06T21:09:47+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,3,0,6
2026-03-06T21:10:30+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,2,4,0,6
2026-03-06T21:11:13+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T21:11:56+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",11,1,3,0,6
2026-03-06T21:12:39+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T21:13:22+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",2,1,3,0,6
2026-03-06T21:14:05+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",17,4,3,0,6
2026-03-06T21:14:49+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,2,3,0,6
2026-03-06T21:15:32+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,4,0,6
2026-03-06T21:16:15+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,2,3,0,6
2026-03-06T21:16:58+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",16,4,3,0,6
2026-03-06T21:17:41+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,3,4,0,6
2026-03-06T21:18:24+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,4,3,0,6
2026-03-06T21:19:07+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,4,3,0,6
2026-03-06T21:19:50+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,3,4,0,6
2026-03-06T21:20:33+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,4,3,0,6
2026-03-06T21:21:16+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,3,0,6
2026-03-06T21:21:59+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",10,1,5,0,6
2026-03-06T21:22:43+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",12,4,3,0,6
2026-03-06T21:23:26+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,1,3,0,6
2026-03-06T21:24:09+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T21:24:52+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,4,0,6
2026-03-06T21:25:35+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,4,3,0,6
2026-03-06T21:26:18+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,3,0,6
2026-03-06T21:27:01+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",17,4,4,0,6
2026-03-06T21:27:44+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,3,0,6
2026-03-06T21:28:27+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,3,3,0,6
2026-03-06T21:29:10+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,4,4,0,6
2026-03-06T21:29:53+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,4,5,0,6
2026-03-06T21:30:37+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,4,3,0,6
2026-03-06T21:31:20+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",13,3,3,0,6
2026-03-06T21:32:03+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",10,4,3,0,6
2026-03-06T21:32:46+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,3,3,0,6
2026-03-06T21:33:29+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",10,4,3,0,6
2026-03-06T21:34:12+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,1,4,0,6
2026-03-06T21:34:55+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",11,4,3,0,6
2026-03-06T21:35:38+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,1,3,0,6
2026-03-06T21:36:21+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,4,4,0,6
2026-03-06T21:37:04+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,1,5,0,6
2026-03-06T21:37:48+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T21:38:31+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T21:39:14+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,4,3,0,6
2026-03-06T21:39:57+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",15,4,3,0,6
2026-03-06T21:40:40+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,3,3,0,6
2026-03-06T21:41:23+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,3,0,6
2026-03-06T21:42:06+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,3,3,0,6
2026-03-06T21:42:49+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,4,3,0,6
2026-03-06T21:43:32+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,4,0,6
2026-03-06T21:44:16+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T21:44:59+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",31,3,3,0,6
2026-03-06T21:45:42+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",14,4,4,0,6
2026-03-06T21:46:25+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,3,3,0,6
2026-03-06T21:47:08+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,4,3,0,6
2026-03-06T21:47:51+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,3,3,0,6
2026-03-06T21:48:34+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",2,4,3,0,6
2026-03-06T21:49:17+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,1,3,0,6
2026-03-06T21:50:00+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,3,0,6
2026-03-06T21:50:43+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,3,3,0,6
2026-03-06T21:51:26+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,6,0,6
2026-03-06T21:52:10+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,3,3,0,6
2026-03-06T21:52:53+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,4,0,6
2026-03-06T21:53:36+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,1,3,0,6
2026-03-06T21:54:19+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,3,0,6
2026-03-06T21:55:02+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",12,1,4,0,6
2026-03-06T21:55:45+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,3,0,6
2026-03-06T21:56:28+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",10,1,3,0,6
2026-03-06T21:57:11+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T21:57:54+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,2,3,0,6
2026-03-06T21:58:37+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,4,3,0,6
2026-03-06T21:59:20+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,2,4,0,6
2026-03-06T22:00:04+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",18,4,4,0,6
2026-03-06T22:00:47+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,2,3,0,6
2026-03-06T22:01:30+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T22:02:13+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,2,4,0,6
2026-03-06T22:02:56+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",13,4,3,0,6
2026-03-06T22:03:39+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,2,3,0,6
2026-03-06T22:04:22+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,4,0,6
2026-03-06T22:05:05+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",11,4,3,0,6
2026-03-06T22:05:48+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,3,0,6
2026-03-06T22:06:31+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,5,0,6
2026-03-06T22:07:15+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,1,3,0,6
2026-03-06T22:07:58+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",12,1,3,0,6
2026-03-06T22:08:41+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,4,3,0,6
2026-03-06T22:09:24+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,1,4,0,6
2026-03-06T22:10:07+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",10,4,3,0,6
2026-03-06T22:10:50+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,1,3,0,6
2026-03-06T22:11:33+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,4,4,0,6
2026-03-06T22:12:16+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,1,3,0,6
2026-03-06T22:12:59+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",13,4,3,0,6
2026-03-06T22:13:42+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,1,6,0,6
2026-03-06T22:14:26+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",25,4,3,0,6
2026-03-06T22:15:09+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",18,2,3,0,6
2026-03-06T22:15:52+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,4,3,0,6
2026-03-06T22:16:35+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",11,2,3,0,6
2026-03-06T22:17:18+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,3,0,6
2026-03-06T22:18:01+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,2,3,0,6
2026-03-06T22:18:44+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,4,4,0,6
2026-03-06T22:19:27+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,4,3,0,6
2026-03-06T22:20:10+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,4,3,0,6
2026-03-06T22:20:53+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,6,0,6
2026-03-06T22:21:37+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,3,3,0,6
2026-03-06T22:22:20+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",11,4,3,0,6
2026-03-06T22:23:03+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,1,3,0,6
2026-03-06T22:23:46+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,4,3,0,6
2026-03-06T22:24:29+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,1,3,0,6
2026-03-06T22:25:12+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T22:25:55+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,2,3,0,6
2026-03-06T22:26:38+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,3,3,0,6
